date,IVV,IEF
2013-08-07,170.11000061035156,101.9000015258789
2013-08-08,170.6999969482422,102.05000305175781
2013-08-09,170.22999572753906,102.12000274658203
2013-08-12,169.97000122070312,101.91999816894531
2013-08-13,170.5800018310547,101.0
2013-08-14,169.6699981689453,101.08999633789062
2013-08-15,167.22999572753906,100.53099822998047
2013-08-16,166.72000122070312,100.13999938964844
2013-08-19,165.64999389648438,99.70999908447266
2013-08-20,166.44000244140625,100.25
2013-08-21,165.41000366210938,99.62000274658203
2013-08-22,166.91000366210938,99.58000183105469
2013-08-23,167.5399932861328,100.13999938964844
2013-08-26,166.8800048828125,100.33999633789062
2013-08-27,164.19000244140625,100.91000366210938
2013-08-28,164.75,100.5
2013-08-29,165.0399932861328,100.5999984741211
2013-08-30,164.39999389648438,100.41000366210938
2013-09-03,165.22000122070312,99.69000244140625
2013-09-04,166.58999633789062,99.36000061035156
2013-09-05,166.75999450683594,98.5999984741211
2013-09-06,166.88999938964844,99.19999694824219
2013-09-09,168.5500030517578,99.4000015258789
2013-09-10,169.72000122070312,98.94499969482422
2013-09-11,170.2899932861328,99.44000244140625
2013-09-12,169.94000244140625,99.44999694824219
2013-09-13,170.17999267578125,99.58000183105469
2013-09-16,171.3000030517578,99.80000305175781
2013-09-17,171.99000549316406,100.0
2013-09-18,174.00999450683594,101.23999786376953
2013-09-19,173.77999877929688,100.88999938964844
2013-09-20,172.47000122070312,100.98999786376953
2013-09-23,171.75,101.37000274658203
2013-09-24,170.5399932861328,101.73999786376953
2013-09-25,170.0500030517578,102.01499938964844
2013-09-26,170.5800018310547,101.80000305175781
2013-09-27,169.85000610351562,101.94000244140625
2013-09-30,168.89999389648438,102.11000061035156
2013-10-01,170.27000427246094,101.7300033569336
2013-10-02,170.00999450683594,101.9000015258789
2013-10-03,168.5500030517578,102.04000091552734
2013-10-04,169.7899932861328,101.76000213623047
2013-10-07,168.33999633789062,101.8499984741211
2013-10-08,166.4199981689453,101.80000305175781
2013-10-09,166.49000549316406,101.62000274658203
2013-10-10,170.13999938964844,101.4000015258789
2013-10-11,171.1999969482422,101.55000305175781
2013-10-14,171.97000122070312,101.20999908447266
2013-10-15,170.5800018310547,101.2300033569336
2013-10-16,173.0399932861328,101.72000122070312
2013-10-17,174.14999389648438,102.30000305175781
2013-10-18,175.3300018310547,102.30999755859375
2013-10-21,175.36000061035156,102.23999786376953
2013-10-22,176.3000030517578,102.94999694824219
2013-10-23,175.6199951171875,103.125
2013-10-24,176.1999969482422,102.91999816894531
2013-10-25,176.99000549316406,103.0999984741211
2013-10-28,177.19000244140625,103.0
2013-10-29,178.24000549316406,103.13999938964844
2013-10-30,177.3699951171875,102.87000274658203
2013-10-31,176.69000244140625,102.75
2013-11-01,177.2100067138672,102.0199966430664
2013-11-04,177.80999755859375,102.22000122070312
2013-11-05,177.30999755859375,101.76000213623047
2013-11-06,178.16000366210938,102.06999969482422
2013-11-07,175.91000366210938,102.33999633789062
2013-11-08,178.3000030517578,101.19000244140625
2013-11-11,178.3000030517578,101.13999938964844
2013-11-12,177.89999389648438,101.05000305175781
2013-11-13,179.27999877929688,101.47000122070312
2013-11-14,180.35000610351562,101.95999908447266
2013-11-15,181.1199951171875,101.87999725341797
2013-11-18,180.52000427246094,102.23999786376953
2013-11-19,180.0800018310547,101.86000061035156
2013-11-20,179.50999450683594,101.30000305175781
2013-11-21,180.89999389648438,101.38999938964844
2013-11-22,181.83999633789062,101.68000030517578
2013-11-25,181.66000366210938,101.76000213623047
2013-11-26,181.69000244140625,101.9800033569336
2013-11-27,182.13999938964844,101.75
2013-11-29,181.9600067138672,101.69000244140625
2013-12-02,181.57000732421875,101.08999633789062
2013-12-03,180.8800048828125,101.2699966430664
2013-12-04,180.6699981689453,100.80999755859375
2013-12-05,179.99000549316406,100.55999755859375
2013-12-06,181.99000549316406,100.6500015258789
2013-12-09,182.38999938964844,100.7699966430664
2013-12-10,181.8300018310547,101.19000244140625
2013-12-11,179.72000122070312,100.80000305175781
2013-12-12,179.1699981689453,100.51000213623047
2013-12-13,179.10000610351562,100.66000366210938
2013-12-16,180.1699981689453,100.61000061035156
2013-12-17,179.55999755859375,100.93000030517578
2013-12-18,182.6699981689453,100.55000305175781
2013-12-19,182.55999755859375,100.12999725341797
2013-12-20,183.52999877929688,100.44000244140625
2013-12-23,183.58999633789062,100.12000274658203
2013-12-24,184.1199951171875,99.7300033569336
2013-12-26,185.00999450683594,99.4800033569336
2013-12-27,184.97000122070312,99.41999816894531
2013-12-30,184.8800048828125,99.69000244140625
2013-12-31,185.64999389648438,99.23999786376953
2014-01-02,184.00999450683594,99.62999725341797
2014-01-03,183.92999267578125,99.56999969482422
2014-01-06,183.42999267578125,99.8499984741211
2014-01-07,184.55999755859375,100.01000213623047
2014-01-08,184.66000366210938,99.5199966430664
2014-01-09,184.75,99.77999877929688
2014-01-10,185.22999572753906,100.62000274658203
2014-01-13,182.77999877929688,100.91000366210938
2014-01-14,184.72999572753906,100.52999877929688
2014-01-15,185.77999877929688,100.44000244140625
2014-01-16,185.4600067138672,100.72000122070312
2014-01-17,184.75,100.95999908447266
2014-01-21,185.25999450683594,100.8499984741211
2014-01-22,185.38999938964844,100.56999969482422
2014-01-23,183.8699951171875,101.25
2014-01-24,179.89999389648438,101.66000366210938
2014-01-27,178.9600067138672,101.3499984741211
2014-01-28,180.1199951171875,101.5
2014-01-29,178.3800048828125,101.9800033569336
2014-01-30,180.3000030517578,101.87999725341797
2014-01-31,179.1699981689453,102.27999877929688
2014-02-03,175.1699981689453,102.66000366210938
2014-02-04,176.3699951171875,102.3499984741211
2014-02-05,176.13999938964844,101.9800033569336
2014-02-06,178.49000549316406,101.79000091552734
2014-02-07,180.82000732421875,102.05999755859375
2014-02-10,181.07000732421875,102.11000061035156
2014-02-11,183.07000732421875,101.66000366210938
2014-02-12,183.22000122070312,101.41999816894531
2014-02-13,184.11000061035156,101.9000015258789
2014-02-14,185.08999633789062,101.83000183105469
2014-02-18,185.3699951171875,102.08000183105469
2014-02-19,184.13999938964844,101.87999725341797
2014-02-20,185.17999267578125,101.7699966430664
2014-02-21,185.0800018310547,101.9000015258789
2014-02-24,185.86000061035156,101.80000305175781
2014-02-25,185.9499969482422,102.1500015258789
2014-02-26,185.9499969482422,102.44999694824219
2014-02-27,186.94000244140625,102.56999969482422
2014-02-28,187.33999633789062,102.47000122070312
2014-03-03,186.08999633789062,102.80999755859375
2014-03-04,188.82000732421875,102.0199966430664
2014-03-05,188.74000549316406,102.12999725341797
